,product,uf,volume,year_month,unit,created_at
5575,OLEO DIESEL S-500 ,ALAGOAS,28836.5,2014-06-28,m3,2022-02-22 01:21:55.716025
5576,OLEO DIESEL S-500 ,SERGIPE,19577.966,2014-06-28,m3,2022-02-22 01:21:55.716025
5577,OLEO DIESEL S-500 ,BAHIA,235578.644,2014-06-28,m3,2022-02-22 01:21:55.716025
5578,OLEO DIESEL S-500 ,MINAS GERAIS,534525.899,2014-06-28,m3,2022-02-22 01:21:55.716025
5579,OLEO DIESEL S-500 ,ESPIRITO SANTO,77804.794,2014-06-28,m3,2022-02-22 01:21:55.716025
5580,OLEO DIESEL S-500 ,RIO DE JANEIRO,120718.626,2014-06-28,m3,2022-02-22 01:21:55.716025
5581,OLEO DIESEL S-500 ,SAO PAULO,748762.115,2014-06-28,m3,2022-02-22 01:21:55.716025
5582,OLEO DIESEL S-500 ,PARANA,348005.405,2014-06-28,m3,2022-02-22 01:21:55.716025
5583,OLEO DIESEL S-500 ,SANTA CATARINA,163318.232,2014-06-28,m3,2022-02-22 01:21:55.716025
5584,OLEO DIESEL S-500 ,RIO GRANDE DO SUL,281121.925,2014-06-28,m3,2022-02-22 01:21:55.716025
5585,OLEO DIESEL S-500 ,MATO GROSSO DO SUL,92041.2,2014-06-28,m3,2022-02-22 01:21:55.716025
5586,OLEO DIESEL S-500 ,MATO GROSSO,164448.542,2014-06-28,m3,2022-02-22 01:21:55.716025
5587,OLEO DIESEL S-500 ,GOIAS,2642568.827,2014-06-28,m3,2022-02-22 01:21:55.716025
5588,OLEO DIESEL S-500 ,DISTRITO FEDERAL,19915.996,2014-06-28,m3,2022-02-22 01:21:55.716025
5589,OLEO DIESEL S-1800 ,RONDONIA,0.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5590,OLEO DIESEL S-1800 ,ACRE,0.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5591,OLEO DIESEL S-1800 ,AMAZONAS,66416.07,2014-06-28,m3,2022-02-22 01:21:55.716025
5592,OLEO DIESEL S-1800 ,RORAIMA,0.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5593,OLEO DIESEL S-1800 ,PARA,7132.936,2014-06-28,m3,2022-02-22 01:21:55.716025
5594,OLEO DIESEL S-1800 ,AMAPA,0.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5595,OLEO DIESEL S-1800 ,TOCANTINS,0.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5596,OLEO DIESEL S-1800 ,MARANHAO,0.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5597,OLEO DIESEL S-1800 ,PIAUI,0.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5598,OLEO DIESEL S-1800 ,CEARA,0.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5599,OLEO DIESEL S-1800 ,RIO GRANDE DO NORTE,0.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5600,OLEO DIESEL S-1800 ,PARAIBA,0.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5601,OLEO DIESEL S-1800 ,PERNAMBUCO,0.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5602,OLEO DIESEL S-1800 ,ALAGOAS,0.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5603,OLEO DIESEL S-1800 ,SERGIPE,0.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5604,OLEO DIESEL S-1800 ,BAHIA,0.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5605,OLEO DIESEL S-1800 ,MINAS GERAIS,2079.25,2014-06-28,m3,2022-02-22 01:21:55.716025
5606,OLEO DIESEL S-1800 ,ESPIRITO SANTO,0.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5607,OLEO DIESEL S-1800 ,RIO DE JANEIRO,0.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5608,OLEO DIESEL S-1800 ,SAO PAULO,18727.451,2014-06-28,m3,2022-02-22 01:21:55.716025
5609,OLEO DIESEL S-1800 ,PARANA,50.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5610,OLEO DIESEL S-1800 ,SANTA CATARINA,0.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5611,OLEO DIESEL S-1800 ,RIO GRANDE DO SUL,38.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5612,OLEO DIESEL S-1800 ,MATO GROSSO DO SUL,2382.441,2014-06-28,m3,2022-02-22 01:21:55.716025
5613,OLEO DIESEL S-1800 ,MATO GROSSO,12599.438,2014-06-28,m3,2022-02-22 01:21:55.716025
5614,OLEO DIESEL S-1800 ,GOIAS,311.05,2014-06-28,m3,2022-02-22 01:21:55.716025
5615,OLEO DIESEL S-1800 ,DISTRITO FEDERAL,0.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5616,OLEO DIESEL MARITIMO ,RONDONIA,1692.39,2014-06-28,m3,2022-02-22 01:21:55.716025
5617,OLEO DIESEL MARITIMO ,ACRE,11.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5618,OLEO DIESEL MARITIMO ,AMAZONAS,10745.325,2014-06-28,m3,2022-02-22 01:21:55.716025
5619,OLEO DIESEL MARITIMO ,RORAIMA,0.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5620,OLEO DIESEL MARITIMO ,PARA,6752.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5621,OLEO DIESEL MARITIMO ,AMAPA,80.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5622,OLEO DIESEL MARITIMO ,TOCANTINS,0.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5623,OLEO DIESEL MARITIMO ,MARANHAO,667.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5624,OLEO DIESEL MARITIMO ,PIAUI,105.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5625,OLEO DIESEL MARITIMO ,CEARA,375.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5626,OLEO DIESEL MARITIMO ,RIO GRANDE DO NORTE,8452.5,2014-06-28,m3,2022-02-22 01:21:55.716025
5627,OLEO DIESEL MARITIMO ,PARAIBA,78.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5628,OLEO DIESEL MARITIMO ,PERNAMBUCO,559.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5629,OLEO DIESEL MARITIMO ,ALAGOAS,98.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5630,OLEO DIESEL MARITIMO ,SERGIPE,245.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5631,OLEO DIESEL MARITIMO ,BAHIA,1368.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5632,OLEO DIESEL MARITIMO ,MINAS GERAIS,0.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5633,OLEO DIESEL MARITIMO ,ESPIRITO SANTO,4487.155,2014-06-28,m3,2022-02-22 01:21:55.716025
5634,OLEO DIESEL MARITIMO ,RIO DE JANEIRO,30799.127,2014-06-28,m3,2022-02-22 01:21:55.716025
5635,OLEO DIESEL MARITIMO ,SAO PAULO,3158.7,2014-06-28,m3,2022-02-22 01:21:55.716025
5636,OLEO DIESEL MARITIMO ,PARANA,604.094,2014-06-28,m3,2022-02-22 01:21:55.716025
5637,OLEO DIESEL MARITIMO ,SANTA CATARINA,5100.1,2014-06-28,m3,2022-02-22 01:21:55.716025
5638,OLEO DIESEL MARITIMO ,RIO GRANDE DO SUL,2106.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5639,OLEO DIESEL MARITIMO ,MATO GROSSO DO SUL,750.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5640,OLEO DIESEL MARITIMO ,MATO GROSSO,0.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5641,OLEO DIESEL MARITIMO ,GOIAS,0.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5642,OLEO DIESEL MARITIMO ,DISTRITO FEDERAL,0.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5643,OLEO DIESEL (OUTROS ) ,RONDONIA,0.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5644,OLEO DIESEL (OUTROS ) ,ACRE,0.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5645,OLEO DIESEL (OUTROS ) ,AMAZONAS,0.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5646,OLEO DIESEL (OUTROS ) ,RORAIMA,0.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5647,OLEO DIESEL (OUTROS ) ,PARA,0.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5648,OLEO DIESEL (OUTROS ) ,AMAPA,0.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5649,OLEO DIESEL (OUTROS ) ,TOCANTINS,0.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5650,OLEO DIESEL (OUTROS ) ,MARANHAO,0.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5651,OLEO DIESEL (OUTROS ) ,PIAUI,0.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5652,OLEO DIESEL (OUTROS ) ,CEARA,0.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5653,OLEO DIESEL (OUTROS ) ,RIO GRANDE DO NORTE,0.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5654,OLEO DIESEL (OUTROS ) ,PARAIBA,0.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5655,OLEO DIESEL (OUTROS ) ,PERNAMBUCO,725.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5656,OLEO DIESEL (OUTROS ) ,ALAGOAS,0.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5657,OLEO DIESEL (OUTROS ) ,SERGIPE,0.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5658,OLEO DIESEL (OUTROS ) ,BAHIA,0.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5659,OLEO DIESEL (OUTROS ) ,MINAS GERAIS,3.573,2014-06-28,m3,2022-02-22 01:21:55.716025
5660,OLEO DIESEL (OUTROS ) ,ESPIRITO SANTO,0.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5661,OLEO DIESEL (OUTROS ) ,RIO DE JANEIRO,1213.522,2014-06-28,m3,2022-02-22 01:21:55.716025
5662,OLEO DIESEL (OUTROS ) ,SAO PAULO,842.905,2014-06-28,m3,2022-02-22 01:21:55.716025
5663,OLEO DIESEL (OUTROS ) ,PARANA,65.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5664,OLEO DIESEL (OUTROS ) ,SANTA CATARINA,50.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5665,OLEO DIESEL (OUTROS ) ,RIO GRANDE DO SUL,1830.061,2014-06-28,m3,2022-02-22 01:21:55.716025
5666,OLEO DIESEL (OUTROS ) ,MATO GROSSO DO SUL,0.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5667,OLEO DIESEL (OUTROS ) ,MATO GROSSO,0.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5668,OLEO DIESEL (OUTROS ) ,GOIAS,0.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5669,OLEO DIESEL (OUTROS ) ,DISTRITO FEDERAL,0.0,2014-06-28,m3,2022-02-22 01:21:55.716025
5670,OLEO DIESEL S-10 ,RONDONIA,15209.6,2015-06-28,m3,2022-02-22 01:21:55.716025
5671,OLEO DIESEL S-10 ,ACRE,3535.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5672,OLEO DIESEL S-10 ,AMAZONAS,9318.687,2015-06-28,m3,2022-02-22 01:21:55.716025
5673,OLEO DIESEL S-10 ,RORAIMA,2094.9,2015-06-28,m3,2022-02-22 01:21:55.716025
5674,OLEO DIESEL S-10 ,PARA,57920.296,2015-06-28,m3,2022-02-22 01:21:55.716025
5675,OLEO DIESEL S-10 ,AMAPA,927.5,2015-06-28,m3,2022-02-22 01:21:55.716025
5676,OLEO DIESEL S-10 ,TOCANTINS,17353.15,2015-06-28,m3,2022-02-22 01:21:55.716025
5677,OLEO DIESEL S-10 ,MARANHAO,30787.845,2015-06-28,m3,2022-02-22 01:21:55.716025
5678,OLEO DIESEL S-10 ,PIAUI,200985.22,2015-06-28,m3,2022-02-22 01:21:55.716025
5679,OLEO DIESEL S-10 ,CEARA,59454.294,2015-06-28,m3,2022-02-22 01:21:55.716025
5680,OLEO DIESEL S-10 ,RIO GRANDE DO NORTE,8994.5,2015-06-28,m3,2022-02-22 01:21:55.716025
5681,OLEO DIESEL S-10 ,PARAIBA,14227.46,2015-06-28,m3,2022-02-22 01:21:55.716025
5682,OLEO DIESEL S-10 ,PERNAMBUCO,67455.1,2015-06-28,m3,2022-02-22 01:21:55.716025
5683,OLEO DIESEL S-10 ,ALAGOAS,9967.5,2015-06-28,m3,2022-02-22 01:21:55.716025
5684,OLEO DIESEL S-10 ,SERGIPE,11826.8,2015-06-28,m3,2022-02-22 01:21:55.716025
5685,OLEO DIESEL S-10 ,BAHIA,74737.744,2015-06-28,m3,2022-02-22 01:21:55.716025
5686,OLEO DIESEL S-10 ,MINAS GERAIS,136406.311,2015-06-28,m3,2022-02-22 01:21:55.716025
5687,OLEO DIESEL S-10 ,ESPIRITO SANTO,25321.6,2015-06-28,m3,2022-02-22 01:21:55.716025
5688,OLEO DIESEL S-10 ,RIO DE JANEIRO,118139.159,2015-06-28,m3,2022-02-22 01:21:55.716025
5689,OLEO DIESEL S-10 ,SAO PAULO,278208.864,2015-06-28,m3,2022-02-22 01:21:55.716025
5690,OLEO DIESEL S-10 ,PARANA,97339.651,2015-06-28,m3,2022-02-22 01:21:55.716025
5691,OLEO DIESEL S-10 ,SANTA CATARINA,670773.551,2015-06-28,m3,2022-02-22 01:21:55.716025
5692,OLEO DIESEL S-10 ,RIO GRANDE DO SUL,68254.505,2015-06-28,m3,2022-02-22 01:21:55.716025
5693,OLEO DIESEL S-10 ,MATO GROSSO DO SUL,29336.788,2015-06-28,m3,2022-02-22 01:21:55.716025
5694,OLEO DIESEL S-10 ,MATO GROSSO,40986.985,2015-06-28,m3,2022-02-22 01:21:55.716025
5695,OLEO DIESEL S-10 ,GOIAS,55215.168,2015-06-28,m3,2022-02-22 01:21:55.716025
5696,OLEO DIESEL S-10 ,DISTRITO FEDERAL,17796.85,2015-06-28,m3,2022-02-22 01:21:55.716025
5697,OLEO DIESEL S-500 ,RONDONIA,59821.1,2015-06-28,m3,2022-02-22 01:21:55.716025
5698,OLEO DIESEL S-500 ,ACRE,10593.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5699,OLEO DIESEL S-500 ,AMAZONAS,17870.834,2015-06-28,m3,2022-02-22 01:21:55.716025
5700,OLEO DIESEL S-500 ,RORAIMA,5676.4,2015-06-28,m3,2022-02-22 01:21:55.716025
5701,OLEO DIESEL S-500 ,PARA,117139.262,2015-06-28,m3,2022-02-22 01:21:55.716025
5702,OLEO DIESEL S-500 ,AMAPA,28123.743,2015-06-28,m3,2022-02-22 01:21:55.716025
5703,OLEO DIESEL S-500 ,TOCANTINS,47468.8,2015-06-28,m3,2022-02-22 01:21:55.716025
5704,OLEO DIESEL S-500 ,MARANHAO,930075.669,2015-06-28,m3,2022-02-22 01:21:55.716025
5705,OLEO DIESEL S-500 ,PIAUI,28026.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5706,OLEO DIESEL S-500 ,CEARA,29069.5,2015-06-28,m3,2022-02-22 01:21:55.716025
5707,OLEO DIESEL S-500 ,RIO GRANDE DO NORTE,36547.936,2015-06-28,m3,2022-02-22 01:21:55.716025
5708,OLEO DIESEL S-500 ,PARAIBA,27328.65,2015-06-28,m3,2022-02-22 01:21:55.716025
5709,OLEO DIESEL S-500 ,PERNAMBUCO,46375.7,2015-06-28,m3,2022-02-22 01:21:55.716025
5710,OLEO DIESEL S-500 ,ALAGOAS,17799.5,2015-06-28,m3,2022-02-22 01:21:55.716025
5711,OLEO DIESEL S-500 ,SERGIPE,16486.1,2015-06-28,m3,2022-02-22 01:21:55.716025
5712,OLEO DIESEL S-500 ,BAHIA,188211.003,2015-06-28,m3,2022-02-22 01:21:55.716025
5713,OLEO DIESEL S-500 ,MINAS GERAIS,435981.427,2015-06-28,m3,2022-02-22 01:21:55.716025
5714,OLEO DIESEL S-500 ,ESPIRITO SANTO,70179.921,2015-06-28,m3,2022-02-22 01:21:55.716025
5715,OLEO DIESEL S-500 ,RIO DE JANEIRO,93369.534,2015-06-28,m3,2022-02-22 01:21:55.716025
5716,OLEO DIESEL S-500 ,SAO PAULO,605026.107,2015-06-28,m3,2022-02-22 01:21:55.716025
5717,OLEO DIESEL S-500 ,PARANA,3902598.912,2015-06-28,m3,2022-02-22 01:21:55.716025
5718,OLEO DIESEL S-500 ,SANTA CATARINA,129078.232,2015-06-28,m3,2022-02-22 01:21:55.716025
5719,OLEO DIESEL S-500 ,RIO GRANDE DO SUL,229797.913,2015-06-28,m3,2022-02-22 01:21:55.716025
5720,OLEO DIESEL S-500 ,MATO GROSSO DO SUL,95283.123,2015-06-28,m3,2022-02-22 01:21:55.716025
5721,OLEO DIESEL S-500 ,MATO GROSSO,198023.004,2015-06-28,m3,2022-02-22 01:21:55.716025
5722,OLEO DIESEL S-500 ,GOIAS,190734.141,2015-06-28,m3,2022-02-22 01:21:55.716025
5723,OLEO DIESEL S-500 ,DISTRITO FEDERAL,21662.102,2015-06-28,m3,2022-02-22 01:21:55.716025
5724,OLEO DIESEL S-1800 ,RONDONIA,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5725,OLEO DIESEL S-1800 ,ACRE,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5726,OLEO DIESEL S-1800 ,AMAZONAS,62752.779,2015-06-28,m3,2022-02-22 01:21:55.716025
5727,OLEO DIESEL S-1800 ,RORAIMA,6799.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5728,OLEO DIESEL S-1800 ,PARA,5889.127,2015-06-28,m3,2022-02-22 01:21:55.716025
5729,OLEO DIESEL S-1800 ,AMAPA,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5730,OLEO DIESEL S-1800 ,TOCANTINS,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5731,OLEO DIESEL S-1800 ,MARANHAO,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5732,OLEO DIESEL S-1800 ,PIAUI,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5733,OLEO DIESEL S-1800 ,CEARA,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5734,OLEO DIESEL S-1800 ,RIO GRANDE DO NORTE,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5735,OLEO DIESEL S-1800 ,PARAIBA,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5736,OLEO DIESEL S-1800 ,PERNAMBUCO,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5737,OLEO DIESEL S-1800 ,ALAGOAS,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5738,OLEO DIESEL S-1800 ,SERGIPE,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5739,OLEO DIESEL S-1800 ,BAHIA,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5740,OLEO DIESEL S-1800 ,MINAS GERAIS,1082.5,2015-06-28,m3,2022-02-22 01:21:55.716025
5741,OLEO DIESEL S-1800 ,ESPIRITO SANTO,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5742,OLEO DIESEL S-1800 ,RIO DE JANEIRO,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5743,OLEO DIESEL S-1800 ,SAO PAULO,123187.853,2015-06-28,m3,2022-02-22 01:21:55.716025
5744,OLEO DIESEL S-1800 ,PARANA,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5745,OLEO DIESEL S-1800 ,SANTA CATARINA,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5746,OLEO DIESEL S-1800 ,RIO GRANDE DO SUL,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5747,OLEO DIESEL S-1800 ,MATO GROSSO DO SUL,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5748,OLEO DIESEL S-1800 ,MATO GROSSO,653.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5749,OLEO DIESEL S-1800 ,GOIAS,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5750,OLEO DIESEL S-1800 ,DISTRITO FEDERAL,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5751,OLEO DIESEL MARITIMO ,RONDONIA,653.7,2015-06-28,m3,2022-02-22 01:21:55.716025
5752,OLEO DIESEL MARITIMO ,ACRE,63.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5753,OLEO DIESEL MARITIMO ,AMAZONAS,9898.033,2015-06-28,m3,2022-02-22 01:21:55.716025
5754,OLEO DIESEL MARITIMO ,RORAIMA,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5755,OLEO DIESEL MARITIMO ,PARA,5992.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5756,OLEO DIESEL MARITIMO ,AMAPA,2127.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5757,OLEO DIESEL MARITIMO ,TOCANTINS,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5758,OLEO DIESEL MARITIMO ,MARANHAO,631.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5759,OLEO DIESEL MARITIMO ,PIAUI,95.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5760,OLEO DIESEL MARITIMO ,CEARA,850.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5761,OLEO DIESEL MARITIMO ,RIO GRANDE DO NORTE,560.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5762,OLEO DIESEL MARITIMO ,PARAIBA,44.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5763,OLEO DIESEL MARITIMO ,PERNAMBUCO,163.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5764,OLEO DIESEL MARITIMO ,ALAGOAS,20.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5765,OLEO DIESEL MARITIMO ,SERGIPE,150.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5766,OLEO DIESEL MARITIMO ,BAHIA,1543.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5767,OLEO DIESEL MARITIMO ,MINAS GERAIS,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5768,OLEO DIESEL MARITIMO ,ESPIRITO SANTO,3264.697,2015-06-28,m3,2022-02-22 01:21:55.716025
5769,OLEO DIESEL MARITIMO ,RIO DE JANEIRO,373107.077,2015-06-28,m3,2022-02-22 01:21:55.716025
5770,OLEO DIESEL MARITIMO ,SAO PAULO,4293.01,2015-06-28,m3,2022-02-22 01:21:55.716025
5771,OLEO DIESEL MARITIMO ,PARANA,432.5,2015-06-28,m3,2022-02-22 01:21:55.716025
5772,OLEO DIESEL MARITIMO ,SANTA CATARINA,4799.161,2015-06-28,m3,2022-02-22 01:21:55.716025
5773,OLEO DIESEL MARITIMO ,RIO GRANDE DO SUL,1811.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5774,OLEO DIESEL MARITIMO ,MATO GROSSO DO SUL,60.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5775,OLEO DIESEL MARITIMO ,MATO GROSSO,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5776,OLEO DIESEL MARITIMO ,GOIAS,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5777,OLEO DIESEL MARITIMO ,DISTRITO FEDERAL,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5778,OLEO DIESEL (OUTROS ) ,RONDONIA,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5779,OLEO DIESEL (OUTROS ) ,ACRE,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5780,OLEO DIESEL (OUTROS ) ,AMAZONAS,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5781,OLEO DIESEL (OUTROS ) ,RORAIMA,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5782,OLEO DIESEL (OUTROS ) ,PARA,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5783,OLEO DIESEL (OUTROS ) ,AMAPA,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5784,OLEO DIESEL (OUTROS ) ,TOCANTINS,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5785,OLEO DIESEL (OUTROS ) ,MARANHAO,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5786,OLEO DIESEL (OUTROS ) ,PIAUI,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5787,OLEO DIESEL (OUTROS ) ,CEARA,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5788,OLEO DIESEL (OUTROS ) ,RIO GRANDE DO NORTE,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5789,OLEO DIESEL (OUTROS ) ,PARAIBA,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5790,OLEO DIESEL (OUTROS ) ,PERNAMBUCO,369.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5791,OLEO DIESEL (OUTROS ) ,ALAGOAS,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5792,OLEO DIESEL (OUTROS ) ,SERGIPE,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5793,OLEO DIESEL (OUTROS ) ,BAHIA,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5794,OLEO DIESEL (OUTROS ) ,MINAS GERAIS,18.393,2015-06-28,m3,2022-02-22 01:21:55.716025
5795,OLEO DIESEL (OUTROS ) ,ESPIRITO SANTO,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5796,OLEO DIESEL (OUTROS ) ,RIO DE JANEIRO,2117.938,2015-06-28,m3,2022-02-22 01:21:55.716025
5797,OLEO DIESEL (OUTROS ) ,SAO PAULO,814.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5798,OLEO DIESEL (OUTROS ) ,PARANA,23.786,2015-06-28,m3,2022-02-22 01:21:55.716025
5799,OLEO DIESEL (OUTROS ) ,SANTA CATARINA,25.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5800,OLEO DIESEL (OUTROS ) ,RIO GRANDE DO SUL,184.441,2015-06-28,m3,2022-02-22 01:21:55.716025
5801,OLEO DIESEL (OUTROS ) ,MATO GROSSO DO SUL,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5802,OLEO DIESEL (OUTROS ) ,MATO GROSSO,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5803,OLEO DIESEL (OUTROS ) ,GOIAS,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5804,OLEO DIESEL (OUTROS ) ,DISTRITO FEDERAL,0.0,2015-06-28,m3,2022-02-22 01:21:55.716025
5805,OLEO DIESEL S-10 ,RONDONIA,15041.3,2016-06-28,m3,2022-02-22 01:21:55.716025
5806,OLEO DIESEL S-10 ,ACRE,2616.0,2016-06-28,m3,2022-02-22 01:21:55.716025
5807,OLEO DIESEL S-10 ,AMAZONAS,8180.59,2016-06-28,m3,2022-02-22 01:21:55.716025
5808,OLEO DIESEL S-10 ,RORAIMA,31734.6,2016-06-28,m3,2022-02-22 01:21:55.716025
5809,OLEO DIESEL S-10 ,PARA,69481.53,2016-06-28,m3,2022-02-22 01:21:55.716025
5810,OLEO DIESEL S-10 ,AMAPA,1075.5,2016-06-28,m3,2022-02-22 01:21:55.716025
5811,OLEO DIESEL S-10 ,TOCANTINS,23059.5,2016-06-28,m3,2022-02-22 01:21:55.716025
5812,OLEO DIESEL S-10 ,MARANHAO,35566.0,2016-06-28,m3,2022-02-22 01:21:55.716025
